player_id,name,stats_url,year,overall_winrate,citizen_winrate,sheriff_winrate,mafia_winrate,don_winrate,total_games,citizen_games,sheriff_games,mafia_games,don_games,extra_points_avg_10_games,extra_points_mafia_avg,extra_points_don_avg,extra_points_citizen_avg,extra_points_sheriff_avg,overall_rank,citizen_rank,sheriff_rank,mafia_rank,don_rank,overall_score,player_category,region
843,Ингибитор,https://gomafia.pro/stats/843,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
1861,_Принцесса_,https://gomafia.pro/stats/1861,2023,57,56,56,63,57,87,55,9,16,7,0.39,0.1,0.06,0.03,0.0,192.0,22.0,312.0,326.0,321.0,14.23235810992351,Expert,central
1861,_Принцесса_,https://gomafia.pro/stats/1861,2024,38,31,50,57,25,26,13,2,7,4,0.58,0.16,0.03,0.02,0.05,1675.0,1418.0,439.0,856.0,439.0,8.356908812221015,Intermediate,central
1902,Ever,https://gomafia.pro/stats/1902,2023,44,34,68,50,75,174,102,22,42,8,0.9,0.11,0.28,0.06,0.13,119.0,731.0,1.0,365.0,321.0,15.062328663273231,Expert,central
1902,Ever,https://gomafia.pro/stats/1902,2024,45,34,50,55,69,137,70,14,40,13,1.11,0.15,0.19,0.09,0.04,287.0,1031.0,157.0,358.0,183.0,14.172256421725407,Expert,central
284,ЛЯ_ЛЯ___МОСКВА,https://gomafia.pro/stats/284,2023,46,38,57,56,71,103,64,14,18,7,1.09,0.14,0.2,0.09,0.11,253.0,602.0,56.0,421.0,321.0,13.702415688850882,Expert,central
284,ЛЯ_ЛЯ___МОСКВА,https://gomafia.pro/stats/284,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
964,Шико,https://gomafia.pro/stats/964,2023,46,42,26,77,60,123,76,19,13,15,0.9,0.15,0.14,0.08,0.05,257.0,363.0,265.0,183.0,169.0,13.661632317379627,Expert,central
964,Шико,https://gomafia.pro/stats/964,2024,47,36,45,69,63,178,98,20,36,24,1.36,0.19,0.18,0.1,0.17,128.0,840.0,152.0,76.0,137.0,15.621743851075742,Expert,central
228,Нежный лосось,https://gomafia.pro/stats/228,2023,46,43,44,50,63,87,54,9,16,8,0.84,0.11,0.15,0.07,0.03,401.0,407.0,312.0,527.0,321.0,12.442899260055274,Expert,central
228,Нежный лосось,https://gomafia.pro/stats/228,2024,60,50,0,100,0,15,12,0,3,0,0.93,0.1,0.0,0.09,0.0,1570.0,954.0,439.0,856.0,439.0,8.700981643993298,Advanced,central
1352,Слепой Часовщик,https://gomafia.pro/stats/1352,2023,47,42,33,67,46,121,72,9,27,13,0.74,0.13,0.11,0.05,0.08,321.0,391.0,312.0,135.0,268.0,13.09242450378656,Expert,central
1352,Слепой Часовщик,https://gomafia.pro/stats/1352,2024,42,36,28,58,67,212,129,25,40,18,0.85,0.13,0.18,0.07,0.05,317.0,799.0,342.0,285.0,141.0,13.984495837306845,Expert,central
570,Шейх,https://gomafia.pro/stats/570,2023,46,38,61,50,63,151,87,18,30,16,0.67,0.09,0.14,0.04,0.1,135.0,563.0,13.0,426.0,137.0,14.75689635028212,Expert,central
570,Шейх,https://gomafia.pro/stats/570,2024,46,38,63,58,44,93,52,8,24,9,0.76,0.13,0.17,0.04,0.05,517.0,882.0,439.0,419.0,439.0,12.80673223265741,Expert,central
3112,Дорено,https://gomafia.pro/stats/3112,2023,51,44,0,83,60,37,18,3,6,10,0.73,0.12,0.07,0.07,0.0,708.0,733.0,312.0,653.0,220.0,10.848100569359627,Expert,central
3112,Дорено,https://gomafia.pro/stats/3112,2024,47,46,33,63,33,51,37,3,8,3,0.76,0.08,0.07,0.07,0.2,1133.0,516.0,439.0,856.0,439.0,10.126527729202435,Advanced,central
2903,Iron_,https://gomafia.pro/stats/2903,2023,48,45,0,90,40,61,40,6,10,5,0.95,0.21,0.12,0.07,0.05,667.0,398.0,312.0,131.0,321.0,11.037194305353243,Expert,central
2903,Iron_,https://gomafia.pro/stats/2903,2024,45,38,27,62,56,118,60,15,34,9,0.97,0.15,0.11,0.08,0.04,546.0,832.0,374.0,219.0,439.0,12.680547633443338,Expert,central
2845,Невротик,https://gomafia.pro/stats/2845,2023,47,39,42,68,50,201,119,26,44,12,0.52,0.12,0.12,0.02,0.05,149.0,461.0,115.0,58.0,249.0,14.611186379514269,Expert,central
2845,Невротик,https://gomafia.pro/stats/2845,2024,44,39,33,64,49,380,227,40,76,37,0.68,0.12,0.11,0.05,0.05,187.0,555.0,257.0,62.0,247.0,14.97693918489841,Expert,central
1373,ZHIREKTOR,https://gomafia.pro/stats/1373,2023,42,39,40,45,59,245,155,20,53,17,0.95,0.13,0.08,0.09,0.06,266.0,432.0,164.0,447.0,158.0,13.576964907327707,Expert,central
1373,ZHIREKTOR,https://gomafia.pro/stats/1373,2024,47,36,48,77,69,236,145,27,35,29,1.26,0.23,0.22,0.08,0.13,41.0,789.0,86.0,19.0,54.0,17.129752159102587,Expert,central
1862,Бэнди,https://gomafia.pro/stats/1862,2023,54,56,11,62,100,61,34,9,13,5,0.92,0.05,0.22,0.11,0.01,359.0,67.0,312.0,416.0,321.0,12.829524591426816,Expert,central
1862,Бэнди,https://gomafia.pro/stats/1862,2024,49,41,41,65,68,178,102,17,37,22,1.04,0.16,0.17,0.07,0.11,125.0,499.0,227.0,131.0,99.0,15.646799297644126,Expert,central
1142,Батон,https://gomafia.pro/stats/1142,2023,43,36,47,57,55,122,69,19,23,11,1.16,0.14,0.18,0.09,0.14,291.0,679.0,95.0,333.0,231.0,13.341922040228221,Expert,central
1142,Батон,https://gomafia.pro/stats/1142,2024,32,29,33,50,0,25,17,3,4,1,0.84,0.18,0.0,0.08,0.0,2058.0,1414.0,439.0,856.0,439.0,7.269358232539222,Intermediate,central
1401,Неон,https://gomafia.pro/stats/1401,2023,47,41,33,68,52,200,118,21,40,21,1.07,0.16,0.11,0.09,0.07,152.0,332.0,219.0,68.0,191.0,14.586610471536309,Expert,central
1401,Неон,https://gomafia.pro/stats/1401,2024,52,45,53,61,76,228,138,15,54,21,1.42,0.15,0.2,0.12,0.17,48.0,222.0,114.0,149.0,44.0,16.98563502185909,Expert,central
5408,Шах1,https://gomafia.pro/stats/5408,2023,73,80,33,100,0,15,10,3,2,0,1.27,0.35,0.0,0.1,0.07,916.0,66.0,312.0,653.0,321.0,9.87367805969522,Advanced,central
5408,Шах1,https://gomafia.pro/stats/5408,2024,60,63,33,67,100,15,8,3,3,1,0.8,0.2,0.3,0.04,0.0,1376.0,1548.0,439.0,856.0,439.0,9.339954704193596,Advanced,central
2716,админ,https://gomafia.pro/stats/2716,2023,38,33,36,47,50,112,69,14,19,10,0.9,0.05,0.18,0.09,0.08,609.0,817.0,224.0,540.0,259.0,11.285609778548833,Expert,central
2716,админ,https://gomafia.pro/stats/2716,2024,37,38,19,39,63,127,80,16,23,8,0.92,0.09,0.21,0.09,0.04,927.0,755.0,409.0,763.0,439.0,10.831144292524664,Advanced,central
305,Премьер министр,https://gomafia.pro/stats/305,2023,41,39,58,49,20,196,116,12,53,15,0.5,0.06,0.03,0.05,0.06,451.0,460.0,72.0,360.0,319.0,12.199063505594912,Expert,central
305,Премьер министр,https://gomafia.pro/stats/305,2024,43,41,46,38,60,134,85,13,21,15,0.51,0.09,0.1,0.04,0.02,532.0,558.0,215.0,786.0,246.0,12.743004455241227,Expert,central
5692,Неординарная,https://gomafia.pro/stats/5692,2023,67,60,50,100,0,15,10,2,3,0,0.93,0.2,0.0,0.07,0.05,993.0,545.0,312.0,653.0,321.0,9.560375797196855,Advanced,central
5692,Неординарная,https://gomafia.pro/stats/5692,2024,40,33,0,100,100,15,12,1,1,1,0.93,0.2,0.3,0.08,0.0,1971.0,1396.0,439.0,856.0,439.0,7.501496722505462,Intermediate,central
3008,Бек,https://gomafia.pro/stats/3008,2023,58,46,0,75,75,26,13,1,8,4,1.08,0.24,0.1,0.04,0.0,774.0,788.0,312.0,653.0,321.0,10.527421078081872,Advanced,central
3008,Бек,https://gomafia.pro/stats/3008,2024,67,58,100,100,0,15,12,1,2,0,0.53,0.15,0.0,0.03,0.1,1378.0,657.0,439.0,856.0,439.0,9.328534686817187,Advanced,central
3872,Качан,https://gomafia.pro/stats/3872,2023,43,35,50,63,100,51,37,4,8,2,0.61,0.08,0.35,0.05,0.03,720.0,848.0,312.0,653.0,321.0,10.781665280489651,Expert,central
3872,Качан,https://gomafia.pro/stats/3872,2024,33,32,17,50,33,48,31,6,8,3,0.6,0.13,0.07,0.05,0.0,1689.0,1264.0,439.0,856.0,439.0,8.311358977381355,Intermediate,central
3604,sadafwewqeqw,https://gomafia.pro/stats/3604,2023,47,50,33,54,0,34,14,6,13,1,0.94,0.08,0.0,0.12,0.07,998.0,628.0,312.0,519.0,321.0,9.541425535627578,Advanced,central
3604,sadafwewqeqw,https://gomafia.pro/stats/3604,2024,44,43,43,48,40,133,80,14,29,10,0.98,0.14,0.1,0.08,0.11,614.0,434.0,233.0,604.0,414.0,12.324591413462317,Expert,central
5060,Blizzard,https://gomafia.pro/stats/5060,2023,42,36,50,53,50,72,45,6,15,6,0.71,0.12,0.12,0.05,0.08,639.0,762.0,312.0,493.0,321.0,11.186121453519169,Expert,central
5060,Blizzard,https://gomafia.pro/stats/5060,2024,47,40,40,69,67,156,105,10,26,15,0.99,0.15,0.2,0.07,0.13,216.0,571.0,301.0,140.0,177.0,14.718598624129607,Expert,central
960,Komorebi,https://gomafia.pro/stats/960,2023,41,35,40,59,45,92,54,10,17,11,0.49,0.15,0.07,0.02,0.02,524.0,770.0,231.0,372.0,286.0,11.771305854812384,Expert,central
960,Komorebi,https://gomafia.pro/stats/960,2024,52,52,30,57,56,145,87,10,30,18,0.74,0.16,0.12,0.04,0.05,310.0,57.0,377.0,385.0,257.0,14.05803419547458,Expert,central
1077,Пешмерга,https://gomafia.pro/stats/1077,2023,48,44,20,79,40,86,62,5,14,5,0.83,0.14,0.16,0.07,0.06,528.0,310.0,312.0,147.0,321.0,11.74634044468722,Expert,central
1077,Пешмерга,https://gomafia.pro/stats/1077,2024,36,29,33,63,43,55,31,9,8,7,0.51,0.11,0.09,0.03,0.03,1189.0,1358.0,439.0,856.0,439.0,9.954273495495789,Advanced,central
1110,Ассоль,https://gomafia.pro/stats/1110,2023,42,44,27,39,44,142,85,11,28,18,0.66,0.09,0.09,0.05,0.08,578.0,249.0,274.0,583.0,256.0,11.43532484411137,Expert,central
1110,Ассоль,https://gomafia.pro/stats/1110,2024,50,48,100,40,57,42,23,2,10,7,0.81,0.07,0.11,0.07,0.15,841.0,648.0,439.0,817.0,439.0,11.177043985953317,Advanced,central
2365,ТП,https://gomafia.pro/stats/2365,2023,43,33,63,65,53,176,114,8,37,17,0.93,0.14,0.1,0.08,0.05,187.0,750.0,312.0,111.0,205.0,14.291360604111075,Expert,central
2365,ТП,https://gomafia.pro/stats/2365,2024,45,38,50,63,50,181,112,14,35,20,1.03,0.15,0.13,0.08,0.12,251.0,692.0,151.0,192.0,308.0,14.437485268603975,Expert,central
2191,Госпожа mf,https://gomafia.pro/stats/2191,2023,44,35,56,62,40,63,31,9,13,10,0.63,0.07,0.06,0.05,0.09,513.0,873.0,312.0,413.0,302.0,11.81953097375681,Expert,central
2191,Госпожа mf,https://gomafia.pro/stats/2191,2024,44,34,100,67,33,78,53,4,15,6,0.76,0.09,0.03,0.07,0.15,638.0,1088.0,439.0,392.0,439.0,12.22286400167921,Expert,central
1062,Пельмень,https://gomafia.pro/stats/1062,2023,42,36,50,61,44,85,56,2,18,9,0.92,0.17,0.16,0.06,0.15,629.0,737.0,312.0,323.0,321.0,11.216325873374174,Expert,central
1062,Пельмень,https://gomafia.pro/stats/1062,2024,48,41,33,80,29,63,32,9,15,7,1.02,0.15,0.11,0.09,0.07,722.0,860.0,439.0,134.0,439.0,11.800953387636918,Expert,central
686,Шило,https://gomafia.pro/stats/686,2023,43,28,56,71,78,92,57,9,17,9,0.68,0.12,0.06,0.05,0.11,248.0,1010.0,312.0,182.0,321.0,13.782348845313827,Expert,central
686,Шило,https://gomafia.pro/stats/686,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
573,Жэ,https://gomafia.pro/stats/573,2023,40,38,24,51,46,197,120,25,39,13,0.48,0.08,0.1,0.04,0.02,489.0,513.0,271.0,357.0,270.0,11.967354815926496,Expert,central
573,Жэ,https://gomafia.pro/stats/573,2024,41,36,31,59,45,171,104,13,32,22,0.85,0.12,0.13,0.07,0.05,547.0,835.0,355.0,314.0,353.0,12.677596581601183,Expert,central
4767,Ричик,https://gomafia.pro/stats/4767,2023,46,56,0,50,50,26,16,4,4,2,1.0,0.18,0.05,0.11,0.0,1226.0,344.0,312.0,653.0,321.0,8.614418527181728,Advanced,central
4767,Ричик,https://gomafia.pro/stats/4767,2024,49,41,50,69,64,82,54,4,13,11,0.76,0.12,0.12,0.06,0.03,464.0,682.0,439.0,410.0,267.0,13.078676895642673,Expert,central
1046,Дерзкий,https://gomafia.pro/stats/1046,2023,48,33,58,71,50,66,33,12,17,4,0.77,0.08,0.08,0.06,0.12,378.0,924.0,68.0,184.0,321.0,12.64350895180969,Expert,central
1046,Дерзкий,https://gomafia.pro/stats/1046,2024,45,45,29,67,33,56,40,7,6,3,0.88,0.1,0.1,0.09,0.06,1131.0,544.0,439.0,856.0,439.0,10.131909856747619,Advanced,central
3205,Триббиани,https://gomafia.pro/stats/3205,2023,42,37,13,65,36,118,70,8,26,14,0.77,0.16,0.1,0.05,0.01,620.0,635.0,312.0,170.0,304.0,11.237096210649835,Expert,central
3205,Триббиани,https://gomafia.pro/stats/3205,2024,35,28,20,41,71,75,46,5,17,7,0.56,0.09,0.2,0.03,0.02,1215.0,1351.0,439.0,771.0,439.0,9.89389204658152,Advanced,central
1681,Просто Толя,https://gomafia.pro/stats/1681,2023,42,35,41,48,63,253,145,29,52,27,0.6,0.08,0.14,0.04,0.04,179.0,643.0,118.0,386.0,73.0,14.34011802997453,Expert,central
1681,Просто Толя,https://gomafia.pro/stats/1681,2024,45,35,35,59,76,432,241,52,88,51,0.93,0.09,0.19,0.08,0.08,62.0,821.0,200.0,123.0,6.0,16.69941674065987,Expert,central
1183,Молчаливый Боб,https://gomafia.pro/stats/1183,2023,50,47,60,50,67,56,36,5,12,3,0.52,0.03,0.13,0.05,0.04,547.0,334.0,312.0,561.0,321.0,11.597857328931452,Expert,central
1183,Молчаливый Боб,https://gomafia.pro/stats/1183,2024,50,38,100,50,80,26,16,1,4,5,0.62,0.03,0.2,0.02,0.2,1159.0,1243.0,439.0,856.0,439.0,10.020676830210332,Advanced,central
5666,Крылова,https://gomafia.pro/stats/5666,2023,67,17,100,100,100,15,6,4,2,3,1.2,0.3,0.13,0.05,0.13,768.0,1235.0,312.0,653.0,321.0,10.546803479886826,Advanced,central
5666,Крылова,https://gomafia.pro/stats/5666,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
1730,Парадокс,https://gomafia.pro/stats/1730,2023,42,35,22,71,43,88,48,9,17,14,0.99,0.19,0.11,0.07,0.08,541.0,790.0,312.0,177.0,277.0,11.666111808878812,Expert,central
1730,Парадокс,https://gomafia.pro/stats/1730,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
1955,Богема,https://gomafia.pro/stats/1955,2023,44,36,43,60,61,243,148,30,42,23,0.58,0.09,0.13,0.04,0.05,118.0,594.0,94.0,169.0,106.0,15.071232070656208,Expert,central
1955,Богема,https://gomafia.pro/stats/1955,2024,45,40,40,52,63,358,205,30,91,32,0.74,0.11,0.15,0.05,0.07,151.0,487.0,173.0,308.0,98.0,15.410009743887759,Expert,central
3951,Comrad,https://gomafia.pro/stats/3951,2023,73,50,0,100,100,11,6,0,4,1,0.45,0.13,0.0,0.0,0.0,1083.0,1235.0,312.0,653.0,321.0,9.189216062206182,Advanced,central
3951,Comrad,https://gomafia.pro/stats/3951,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
4270,Preto,https://gomafia.pro/stats/4270,2023,46,39,50,50,67,37,18,8,8,3,0.81,0.15,0.1,0.04,0.09,776.0,880.0,312.0,653.0,321.0,10.525375004279727,Advanced,central
4270,Preto,https://gomafia.pro/stats/4270,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
2256,Holder,https://gomafia.pro/stats/2256,2023,43,32,71,57,50,67,38,7,14,8,1.09,0.17,0.14,0.08,0.1,467.0,932.0,312.0,456.0,321.0,12.106387738374057,Expert,central
2256,Holder,https://gomafia.pro/stats/2256,2024,33,31,0,44,33,42,29,1,9,3,0.69,0.12,0.07,0.06,0.0,1871.0,1311.0,439.0,856.0,439.0,7.796957891596016,Intermediate,central
986,One,https://gomafia.pro/stats/986,2023,47,41,33,56,73,120,73,9,27,11,1.11,0.14,0.2,0.09,0.06,278.0,438.0,312.0,319.0,122.0,13.465354312023788,Expert,central
986,One,https://gomafia.pro/stats/986,2024,36,35,23,43,50,70,37,13,14,6,0.89,0.14,0.08,0.07,0.09,1253.0,1117.0,399.0,764.0,439.0,9.79171637732,Advanced,central
2875,Дюран,https://gomafia.pro/stats/2875,2023,46,47,8,55,54,154,88,13,29,24,0.61,0.08,0.06,0.06,0.03,383.0,133.0,309.0,328.0,164.0,12.619237367593843,Expert,central
2875,Дюран,https://gomafia.pro/stats/2875,2024,47,43,37,61,52,181,106,19,33,23,0.81,0.12,0.12,0.07,0.03,262.0,368.0,272.0,257.0,266.0,14.34161990244839,Expert,central
4760,simbа_,https://gomafia.pro/stats/4760,2023,61,63,40,78,33,36,19,5,9,3,0.78,0.21,0.0,0.05,0.0,517.0,86.0,312.0,653.0,321.0,11.807283290715956,Expert,central
4760,simbа_,https://gomafia.pro/stats/4760,2024,60,50,0,100,0,10,6,1,3,0,0.6,0.1,0.0,0.05,0.0,1787.0,1548.0,439.0,856.0,439.0,8.040980547356867,Intermediate,central
5145,Skendel,https://gomafia.pro/stats/5145,2023,57,55,67,55,100,37,22,3,11,1,0.76,0.05,0.4,0.08,0.0,604.0,217.0,312.0,538.0,321.0,11.339018481109205,Expert,central
5145,Skendel,https://gomafia.pro/stats/5145,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
3963,Сплюшка,https://gomafia.pro/stats/3963,2023,49,52,45,52,20,79,42,11,21,5,0.84,0.07,0.06,0.09,0.12,527.0,112.0,171.0,451.0,321.0,11.750898476135223,Expert,central
3963,Сплюшка,https://gomafia.pro/stats/3963,2024,43,30,50,67,71,68,43,6,12,7,0.9,0.13,0.14,0.07,0.08,659.0,1285.0,439.0,475.0,439.0,12.116691510040692,Expert,central
1454,Мираж,https://gomafia.pro/stats/1454,2023,40,34,40,45,64,226,145,15,44,22,0.58,0.08,0.15,0.04,0.03,283.0,688.0,184.0,463.0,87.0,13.426209024778409,Expert,central
1454,Мираж,https://gomafia.pro/stats/1454,2024,46,35,46,69,66,400,244,35,80,41,0.7,0.13,0.12,0.05,0.03,39.0,826.0,85.0,20.0,48.0,17.146720119981293,Expert,central
322,Люблю грубо,https://gomafia.pro/stats/322,2023,57,50,0,100,67,14,8,1,2,3,1.29,0.35,0.1,0.1,0.0,1155.0,1235.0,312.0,653.0,321.0,8.88654334693792,Advanced,central
322,Люблю грубо,https://gomafia.pro/stats/322,2024,46,30,42,76,83,78,43,12,17,6,0.97,0.18,0.18,0.04,0.13,408.0,1293.0,267.0,154.0,439.0,13.397434204594731,Expert,central
349,Юджин,https://gomafia.pro/stats/349,2023,52,43,33,67,89,61,40,3,9,9,0.69,0.1,0.19,0.04,0.07,347.0,501.0,312.0,653.0,321.0,12.908372275204862,Expert,central
349,Юджин,https://gomafia.pro/stats/349,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
2060,_RamzzeS_,https://gomafia.pro/stats/2060,2023,45,48,33,33,57,55,33,6,9,7,0.42,0.01,0.04,0.04,0.08,788.0,318.0,312.0,653.0,321.0,10.433149751711126,Advanced,central
2060,_RamzzeS_,https://gomafia.pro/stats/2060,2024,46,41,50,80,0,26,17,2,5,2,0.69,0.2,0.0,0.04,0.05,1487.0,1113.0,439.0,856.0,439.0,8.962545168393081,Advanced,central
3789,Мулан,https://gomafia.pro/stats/3789,2023,48,50,25,50,50,48,28,4,8,8,0.85,0.09,0.14,0.07,0.08,763.0,301.0,312.0,653.0,321.0,10.594928392387864,Advanced,central
3789,Мулан,https://gomafia.pro/stats/3789,2024,17,29,0,0,0,12,7,1,4,0,0.08,0.0,0.0,0.01,0.0,2464.0,1548.0,439.0,856.0,439.0,5.276943851241085,Beginner,central
3657,David23,https://gomafia.pro/stats/3657,2023,43,43,42,58,25,176,118,12,26,20,0.69,0.13,0.04,0.06,0.04,432.0,236.0,197.0,293.0,313.0,12.30588055525668,Expert,central
3657,David23,https://gomafia.pro/stats/3657,2024,47,47,28,52,60,129,73,18,23,15,0.94,0.13,0.15,0.07,0.08,424.0,238.0,361.0,573.0,243.0,13.29693270316916,Expert,central
3889,Клоун228,https://gomafia.pro/stats/3889,2023,50,47,38,82,0,52,30,8,11,3,1.02,0.27,0.0,0.05,0.11,640.0,417.0,312.0,176.0,321.0,11.185394562642788,Expert,central
3889,Клоун228,https://gomafia.pro/stats/3889,2024,43,40,25,71,44,96,57,16,14,9,0.94,0.18,0.1,0.08,0.08,692.0,723.0,383.0,334.0,439.0,11.945926496295087,Expert,central
1087,Хола,https://gomafia.pro/stats/1087,2023,44,39,45,49,72,299,190,33,47,29,0.59,0.08,0.11,0.05,0.05,85.0,421.0,65.0,371.0,26.0,15.707585125000803,Expert,central
1087,Хола,https://gomafia.pro/stats/1087,2024,45,39,39,57,62,383,234,33,79,37,0.78,0.14,0.11,0.05,0.07,119.0,552.0,180.0,188.0,90.0,15.692224052629152,Expert,central
4555,UnuEl,https://gomafia.pro/stats/4555,2023,64,56,0,100,100,11,9,0,1,1,1.27,0.3,0.3,0.09,0.0,1273.0,1235.0,312.0,653.0,321.0,8.437553765024028,Advanced,central
4555,UnuEl,https://gomafia.pro/stats/4555,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
4290,Блок,https://gomafia.pro/stats/4290,2023,45,42,33,50,67,56,31,9,10,6,0.66,0.12,0.12,0.05,0.01,642.0,616.0,312.0,567.0,321.0,11.17453832570213,Expert,central
4290,Блок,https://gomafia.pro/stats/4290,2024,39,34,24,54,50,182,104,17,39,22,0.9,0.13,0.13,0.07,0.04,615.0,969.0,390.0,399.0,292.0,12.324479913560126,Expert,central
2449,Скажет,https://gomafia.pro/stats/2449,2023,51,38,100,60,75,67,40,4,15,8,1.04,0.09,0.18,0.08,0.25,238.0,710.0,312.0,402.0,321.0,13.820456871611233,Expert,central
2449,Скажет,https://gomafia.pro/stats/2449,2024,39,30,14,58,100,83,53,7,19,4,0.96,0.18,0.15,0.07,0.07,865.0,1256.0,439.0,489.0,439.0,11.084519937937879,Advanced,central
1488,А2,https://gomafia.pro/stats/1488,2023,33,23,71,41,45,95,60,7,17,11,0.24,0.04,0.03,0.02,0.07,715.0,1119.0,312.0,590.0,289.0,10.798629244537905,Expert,central
1488,А2,https://gomafia.pro/stats/1488,2024,44,38,30,54,71,249,133,30,65,21,0.72,0.11,0.15,0.06,0.01,223.0,675.0,316.0,296.0,72.0,14.671011731095223,Expert,central
5401,Хамелеон147,https://gomafia.pro/stats/5401,2023,67,78,0,50,100,15,9,2,2,2,1.07,0.0,0.15,0.14,0.0,1004.0,1235.0,312.0,653.0,321.0,9.502773891210179,Advanced,central
5401,Хамелеон147,https://gomafia.pro/stats/5401,2024,45,53,0,50,0,22,15,1,4,2,0.36,0.03,0.0,0.05,0.0,1861.0,684.0,439.0,856.0,439.0,7.832101654748505,Intermediate,central
1638,Мустафа,https://gomafia.pro/stats/1638,2023,45,35,33,70,56,84,46,9,20,9,0.52,0.11,0.08,0.02,0.06,397.0,809.0,312.0,159.0,321.0,12.474048419710966,Expert,central
1638,Мустафа,https://gomafia.pro/stats/1638,2024,45,36,67,67,0,20,14,3,3,0,0.6,0.1,0.0,0.03,0.17,1611.0,1325.0,439.0,856.0,439.0,8.567481704157096,Advanced,central
3857,Oscar,https://gomafia.pro/stats/3857,2023,53,50,0,100,50,15,12,0,1,2,1.13,0.3,0.15,0.09,0.0,1330.0,716.0,312.0,653.0,321.0,8.230372621885277,Advanced,central
3857,Oscar,https://gomafia.pro/stats/3857,2024,44,48,0,50,33,36,29,2,2,3,0.75,0.2,0.1,0.07,0.0,1719.0,524.0,439.0,856.0,439.0,8.219643936635105,Intermediate,central
861,.,https://gomafia.pro/stats/861,2023,64,67,0,50,100,11,3,0,6,2,1.27,0.08,0.35,0.07,0.0,1203.0,1235.0,312.0,653.0,321.0,8.678110062188356,Advanced,central
861,.,https://gomafia.pro/stats/861,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
3665,Investor,https://gomafia.pro/stats/3665,2023,50,43,67,25,100,26,14,6,4,2,0.31,0.0,0.15,0.03,0.02,890.0,853.0,312.0,653.0,321.0,10.012168783381888,Advanced,central
3665,Investor,https://gomafia.pro/stats/3665,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
1571,Графиня,https://gomafia.pro/stats/1571,2023,50,48,50,54,67,62,40,6,13,3,0.42,0.15,0.0,0.01,0.03,516.0,271.0,312.0,510.0,321.0,11.812381374656841,Expert,central
